Wavelength;01-Jul-2019 06:15:00;01-Jul-2019 06:45:00;01-Jul-2019 07:15:00;01-Jul-2019 07:45:00;01-Jul-2019 08:15:00;01-Jul-2019 08:45:00;01-Jul-2019 09:15:00;01-Jul-2019 09:45:00;01-Jul-2019 10:15:00;01-Jul-2019 10:45:00;01-Jul-2019 11:15:00;01-Jul-2019 11:45:00;01-Jul-2019 12:15:00;01-Jul-2019 12:45:00;01-Jul-2019 13:15:00;01-Jul-2019 13:45:00;01-Jul-2019 14:15:00;01-Jul-2019 14:45:00;01-Jul-2019 15:15:00;01-Jul-2019 15:45:00;01-Jul-2019 16:15:00;01-Jul-2019 16:45:00;01-Jul-2019 16:45:00
455.391;120.5317082;287.9511900;472.9554956;655.3236459;826.9938129;987.9445155;1131.4994968;1297.4332023;1451.0076922;1590.2121126;1694.7091612;1741.9724748;1794.2319012;1819.9290389;1812.6922937;1789.3269526;1734.6786180;1680.2450491;1590.3539905;1454.1392790;1300.6467576;1142.8165536;960.1777516
456.047;122.6015011;290.3442576;475.6904956;663.3661394;832.6657283;990.4256988;1137.6336845;1303.0709094;1461.9009295;1599.7288304;1693.2516688;1746.7224725;1807.4560971;1827.0347331;1821.9167640;1810.1677541;1739.8010955;1690.5679116;1590.8441971;1453.1261839;1303.5454497;1148.3065083;969.9390625
456.703;121.9338617;291.5343141;477.8080261;662.1394070;833.6748572;996.0984774;1150.3354209;1310.1501493;1479.1614990;1606.9422097;1713.7340722;1766.7880447;1819.1508933;1851.4941292;1844.8050190;1812.8686273;1754.2893241;1705.2095321;1603.7855869;1457.2788830;1319.6280530;1145.8557390;973.3540485
457.358;122.6826795;293.7179233;479.2511452;664.3384291;848.1866861;1005.6344266;1154.3699857;1315.3084659;1468.8407682;1602.8260782;1707.8649475;1778.0619367;1812.8226514;1849.5339711;1847.9325625;1809.9119262;1754.3072972;1708.1461832;1598.2758480;1465.6835006;1307.1559276;1138.8866119;973.1223307
458.014;122.1616607;292.8311465;477.5908583;660.9421214;839.8396645;995.8919129;1154.4161841;1315.4024339;1476.1981305;1607.9264338;1705.2972857;1762.5945467;1821.9454143;1860.7449297;1830.0441533;1809.5114547;1760.3745028;1695.8473091;1598.5967123;1470.0952754;1312.6349834;1149.3109982;967.1297901
458.669;121.5623662;293.8559356;473.7331547;659.1692120;836.7890422;994.1526089;1148.2830853;1308.9048250;1481.3069630;1621.0927682;1705.7060764;1771.1140294;1819.1979325;1838.8066769;1845.1363668;1805.6547003;1745.7417303;1702.2807990;1590.6792152;1472.5189596;1308.7087524;1147.3793573;972.7897209
459.325;121.4334722;290.7276924;476.3178124;660.7961551;836.1869710;1000.5119929;1149.5850965;1307.0370697;1472.0964154;1599.7878466;1702.9055994;1764.9560877;1829.1608182;1844.8006532;1836.5705639;1813.1093234;1751.3429236;1687.5319089;1589.2906948;1460.2352122;1319.8187254;1151.5086057;968.4263950
459.980;122.0877134;290.9041220;479.2120597;663.2043420;837.7007832;1004.1432808;1163.3763338;1316.4758421;1476.8738934;1618.4617165;1705.5694341;1760.7946095;1823.1545722;1835.4297839;1845.4606761;1803.4184025;1753.3658791;1689.7640099;1609.1496360;1458.8059313;1314.9360511;1152.8921272;972.1808634
460.636;122.8308660;293.9198776;481.4067744;665.5743501;836.6077112;1008.9779479;1166.9358899;1324.2467591;1482.0778685;1615.4528847;1711.1977081;1770.0886435;1837.7211883;1853.5104281;1843.2546572;1824.9181673;1774.5627570;1710.8883290;1610.3980088;1479.8078826;1323.2399238;1157.2874889;975.5082004
461.292;123.6973736;296.1641100;481.6730608;667.6138674;849.9684543;1011.9903569;1174.1778650;1330.7828077;1505.0796652;1626.1123965;1731.0803413;1785.4749887;1846.8712507;1864.6375264;1863.2061518;1833.1839248;1764.7747514;1727.6040319;1613.6929912;1477.0438813;1332.7872264;1158.0346746;987.6576940
461.947;124.0229641;294.6360138;484.8127636;676.3013881;855.1123408;1012.9851407;1171.0672660;1333.2423751;1497.2385481;1636.8046612;1743.7093116;1799.9883125;1845.5081327;1872.0400043;1869.7639628;1837.1547925;1779.9374787;1723.9751214;1632.9033854;1499.2509330;1336.9220321;1175.1640957;989.5051088
462.603;124.8179527;297.0836058;485.8915577;676.2390129;856.9669287;1016.4868084;1176.2032542;1334.8294190;1513.8533947;1645.8827219;1740.6543276;1807.4592513;1858.9887527;1882.6087012;1864.6658568;1839.9364979;1791.2209195;1732.5124131;1624.0962377;1489.4551794;1334.3314927;1180.6225730;993.7531125
463.258;124.8185799;296.4112486;483.7967345;671.9146975;854.9830868;1022.5687780;1172.6101937;1332.4421476;1494.2240470;1639.3629133;1730.0181321;1792.4694606;1858.1838388;1878.9023584;1866.3764897;1831.6570418;1789.7659787;1727.9261339;1621.1864562;1479.2256993;1340.2138406;1169.4445282;991.6124023
463.914;123.1826589;292.8026426;483.3212005;672.6265168;845.8689096;1010.1730667;1169.6307436;1329.7694080;1499.2338763;1637.2239574;1726.1706853;1789.8653384;1840.2887894;1879.4538201;1854.8353378;1829.6179665;1785.9449684;1712.6760167;1610.9946834;1491.8782889;1331.6445200;1155.7614924;984.3086573
464.569;123.8394431;293.1666778;485.0250645;663.5529692;842.2359866;1003.6904597;1164.9809249;1313.6841547;1479.8512327;1614.3755082;1726.6601610;1779.0055534;1834.7682275;1857.1490425;1845.3766582;1829.1672714;1768.3224517;1710.4413208;1604.0872628;1481.3924248;1320.2242053;1161.3644592;980.1805823
465.225;122.9739676;292.6180698;478.9541754;668.1531644;841.9885971;998.1437475;1146.5741977;1314.3902831;1477.1201733;1617.5660950;1714.4021543;1765.3941627;1811.9297006;1843.2077197;1829.0123565;1819.4582681;1765.7140526;1696.6499149;1593.4374004;1466.6590326;1315.7912383;1148.0996898;976.0301134
465.881;121.6566139;291.5460897;475.6236423;663.1974680;836.2950024;988.4491385;1146.4150923;1302.2454052;1471.2206685;1611.3602748;1699.1050863;1770.2783266;1810.6494842;1842.2976696;1825.2145951;1795.2830238;1749.4177451;1684.2993219;1595.8979899;1463.1155808;1313.1120276;1147.1149772;968.2162511
466.536;121.9210369;290.5601241;472.5049762;657.5183632;831.7621654;995.1921563;1157.8151004;1303.6726669;1458.1341466;1585.2085619;1708.1121254;1759.7186244;1806.2127936;1827.3834434;1835.6498762;1802.4466903;1748.3700428;1682.9251722;1585.0694365;1455.8072621;1308.7702908;1147.4899741;972.5249820
467.192;120.9447347;288.9208664;473.2502753;658.8904113;837.0084778;986.5412984;1143.9902929;1295.7550299;1461.4583023;1608.3394392;1689.6382580;1750.2746885;1795.2336436;1830.6062951;1830.1055754;1801.7498941;1732.9839327;1690.5798163;1584.3697465;1457.4581805;1294.9590688;1139.8639185;968.2626355
467.847;121.0126761;288.2992783;476.7261093;654.8405711;835.5464453;991.4953392;1143.5182069;1298.7173813;1450.3925011;1606.0759060;1692.4970731;1754.4065478;1797.5888221;1829.4782563;1825.2687560;1801.7073726;1733.2447004;1669.8721391;1587.8159151;1458.6152025;1304.3290026;1146.9573172;970.4393206
468.503;121.0589626;288.7264158;475.3829531;655.4206481;828.2225129;991.5497343;1151.0967437;1297.6542806;1467.3970804;1607.5603812;1694.3925317;1763.8826106;1820.2051134;1829.1762170;1824.3471357;1802.6924721;1749.5969215;1701.4827641;1573.7819823;1456.1429701;1305.7352104;1142.0897101;968.0598180
469.159;121.3429120;288.3495955;476.8089746;660.9212975;836.9686252;994.6836596;1150.9631954;1310.9315042;1462.6667825;1607.0532250;1697.5712804;1763.0266982;1818.5601515;1839.1109467;1833.3541887;1818.2498928;1753.9755244;1703.3102047;1594.9275406;1446.9626959;1298.1228375;1139.6821840;970.6866840
469.814;121.7207461;291.8146337;479.0505860;658.0777056;839.1533239;993.2452109;1145.5775668;1295.1144520;1460.0219899;1595.2486872;1699.6340649;1754.5254362;1823.9328537;1842.3488595;1834.5666026;1815.9546780;1747.4589011;1697.1073818;1590.1776073;1467.0884216;1308.9256398;1147.9766674;967.8599918
470.470;122.4090268;291.3425559;478.1794710;660.8665887;846.3147611;991.2464117;1153.5369000;1305.6945810;1480.9944559;1615.2676860;1700.0290679;1753.1702332;1814.9329550;1848.7483264;1831.9201856;1811.8371261;1755.8448358;1695.1719534;1598.5981927;1454.9384759;1303.1755511;1135.3795940;965.3468467
471.125;122.3436230;291.9440610;477.7989146;664.7086918;838.6193982;993.2064253;1160.1583106;1308.2225899;1479.6181733;1607.7730639;1712.7866728;1768.5364766;1809.9815263;1824.5021625;1825.7151556;1813.8967238;1750.3919749;1698.3624045;1597.9856705;1462.3057711;1312.9789965;1149.9626683;985.1225190
471.781;123.2505726;291.5275104;477.5670928;667.6650082;849.1907925;1006.9495702;1158.3521919;1312.1921670;1472.9684449;1611.8026491;1714.4982060;1765.4465863;1843.2785325;1854.8114898;1843.8219438;1834.0085985;1756.1324380;1701.5679326;1612.2595267;1473.3662456;1312.1368822;1150.8788984;981.3746855
472.436;123.7097262;291.7754545;480.7519156;671.8627356;848.4802172;1004.1117376;1159.9953841;1326.5096014;1486.7271325;1628.9284597;1724.2069629;1785.0583434;1839.3760435;1855.2986092;1859.1970622;1831.8292230;1760.3020813;1708.6091462;1607.9590763;1479.1789428;1324.0440441;1167.6058900;975.4098921
473.092;123.4661333;293.4154503;482.9258277;665.6160878;846.8039666;1002.3799503;1165.6097727;1322.3716742;1495.8035271;1633.8253616;1728.2623527;1787.7110397;1832.3830744;1871.7389321;1850.2517442;1835.5468580;1766.8339503;1710.9723220;1609.7175424;1486.6893335;1328.0991933;1161.5429609;989.0093862
473.748;123.9800938;294.1685398;487.7320872;670.0887670;850.9657766;1014.3476092;1170.6061133;1321.6893973;1483.3839426;1628.5087429;1731.9142456;1797.9840882;1844.4662902;1880.2948962;1858.1746502;1846.3148121;1796.4467867;1731.7697931;1616.6624104;1487.4986776;1329.5597578;1158.7648619;985.2307303
474.403;123.7347149;296.1932171;486.3353235;671.5718888;847.1557542;1013.8749374;1170.4512017;1327.2213421;1498.4566490;1635.7298703;1732.8892764;1787.2136542;1856.8915472;1873.8056897;1866.6839097;1846.5286128;1769.3370303;1725.4325321;1625.4123492;1491.6607291;1333.1620283;1161.1570853;990.4767757
475.059;123.6949985;295.2925383;488.1605896;671.8630576;847.0941759;1013.9339868;1169.4006311;1323.1066869;1491.6505709;1632.4837359;1728.1304248;1790.6203429;1840.4593934;1881.9147923;1862.6275429;1832.8890410;1770.5106501;1716.5382667;1615.1397410;1486.8117425;1326.8039532;1168.1002346;985.9523179
475.714;123.9148945;293.5989432;483.2839022;675.3218152;849.4668439;1016.7448801;1163.0274276;1323.6942859;1493.6640861;1630.9193475;1734.7286481;1787.1244415;1843.2281310;1866.7221787;1861.9693517;1827.1954756;1777.8745356;1715.5822797;1618.6536054;1483.8259215;1324.5536421;1156.7782300;984.4287254
476.370;124.2616351;293.7884512;481.0330592;673.3174183;850.5727279;1006.7174834;1173.1113318;1323.9187422;1498.3316950;1628.1618780;1731.7883749;1779.5631035;1836.7144756;1869.8281428;1853.4775970;1824.0385264;1774.9992368;1706.7927337;1622.6637189;1486.7270450;1331.8376785;1165.2245969;982.4589179
477.025;123.6733326;297.4591438;482.4081180;667.9686515;846.9839407;1013.7331513;1170.3746801;1326.0770446;1488.0459288;1643.6256157;1727.9960439;1790.4059707;1845.3223961;1874.3562161;1869.1070690;1834.4872506;1779.1954562;1701.8700206;1618.1500641;1485.0110186;1325.6774182;1162.6549544;993.0172745
477.681;124.7226273;296.8902158;484.1044289;676.8159863;849.5047571;1015.1148583;1177.1224026;1328.2577863;1495.5654085;1639.3576808;1727.4081804;1794.1419442;1855.4819616;1876.4450025;1867.9520086;1846.1526780;1779.7632717;1725.9040231;1622.8193277;1485.5006852;1327.7086217;1169.8338763;987.0761561
478.337;124.3807511;298.1945101;485.7262069;674.6127507;854.8776345;1015.4727267;1176.1306171;1330.4037224;1496.0545867;1643.4458314;1736.7472985;1804.1531477;1866.2973232;1883.5376019;1864.8023448;1851.2120193;1795.2657774;1735.4417933;1634.5385752;1494.3324347;1336.6723050;1175.8328950;990.7564186
478.992;124.6172731;298.6071074;488.8662016;680.3978435;856.6522275;1023.3979901;1172.7261932;1348.8553998;1512.7042986;1652.3187254;1751.8660831;1799.6864285;1843.2693897;1881.6584350;1886.7729821;1854.0065201;1782.8813468;1745.1683299;1640.7540253;1512.3818591;1339.8730823;1174.3217341;1000.6575585
479.648;125.3656030;299.0985549;489.0859367;680.0903789;857.5235861;1012.2977730;1181.7561437;1337.5127792;1518.6375005;1643.1482514;1752.9475815;1816.5105521;1873.5827059;1894.9568303;1877.3071011;1859.8503049;1811.3170262;1740.3348817;1640.6179286;1500.1820710;1352.4528728;1182.3194885;997.3677732
480.303;125.8654638;299.0528577;489.6404968;679.1852968;863.9283900;1024.9953049;1186.0297046;1345.8863418;1506.3924438;1655.2773925;1764.1222816;1818.0326827;1877.4208423;1894.0702034;1897.9277711;1858.5214340;1807.5716013;1752.8039549;1642.9153310;1510.8211427;1353.1017660;1182.7300559;998.0389849
480.959;125.6742226;297.5349229;492.0933055;677.2602599;862.5720937;1023.4152359;1182.5122019;1349.3471449;1513.6443183;1640.5807591;1740.3167170;1807.1206212;1873.7697843;1893.3689199;1893.3416962;1860.2281568;1806.8061258;1737.1223413;1646.9506336;1501.2000619;1347.1509355;1179.7925148;993.4682552
481.614;125.5780403;299.1295737;490.7375297;673.2440862;861.2170988;1019.8167664;1192.1274615;1343.9752924;1518.3160594;1654.9557618;1740.4138380;1813.6243970;1858.2025508;1898.9700989;1886.1814016;1865.8195375;1813.8436848;1731.5610974;1634.4275622;1502.5812416;1347.3997638;1184.1041266;997.5864482
482.270;125.0746591;297.9486480;489.3375153;682.5734308;853.7221220;1016.1394424;1169.9253421;1332.2196721;1507.5651361;1658.4248682;1745.7787487;1794.4015230;1867.2775825;1887.2989301;1882.5143188;1854.4851076;1795.5011914;1742.0034102;1631.8495825;1498.8097047;1347.0739575;1169.1317807;995.5357294
482.926;124.9719671;295.5518757;479.6528789;665.4307125;845.9237342;1011.3839846;1168.3387904;1326.6034727;1490.2805413;1638.5683068;1713.2525267;1785.4019620;1846.3783920;1880.0164651;1852.3287786;1838.8136864;1768.9640047;1727.6742748;1617.4139162;1486.3378482;1325.7348615;1156.5914195;991.8302018
483.581;122.5977424;290.8266395;477.1702020;661.5362493;837.3727031;994.2066643;1160.1022434;1305.6400080;1476.6831990;1608.6894824;1705.1853687;1761.2696408;1812.7151512;1845.6359472;1831.3283402;1805.0141150;1744.4283236;1693.5278825;1584.5284757;1470.9769068;1310.7573084;1145.1350692;970.5921781
484.237;119.1908445;284.1485419;467.9158150;645.5277397;825.8437014;979.2624493;1137.7291599;1283.4977389;1439.9693024;1581.5770705;1663.5530605;1723.4033102;1775.1894742;1810.3013799;1802.2089899;1774.9655533;1714.1757338;1656.5558828;1554.2059040;1434.6533858;1280.5087638;1124.5577712;951.9124142
484.892;116.3765217;277.0878780;457.2365702;631.5535512;801.1859689;951.7025494;1099.6362996;1244.1017837;1408.3677836;1539.7052077;1634.0413845;1684.1262083;1729.1018930;1757.5710487;1751.1432553;1725.8715781;1665.9015286;1619.3999314;1514.7203326;1397.2803885;1239.8495465;1097.8028973;931.8858257
485.548;113.3074351;272.6096510;444.9037341;618.5353676;781.5417974;929.5841709;1074.4215463;1205.9340814;1370.0885368;1496.6541871;1589.2775588;1652.6355989;1697.1909642;1717.5449969;1713.0582231;1684.1318501;1633.3765989;1586.5346000;1480.3722351;1363.4466081;1209.8207115;1066.2434562;908.8876884
486.204;112.4442824;267.4465091;437.5790038;605.2014119;767.5269749;912.3034008;1062.2833443;1197.4831835;1346.2447098;1484.3964024;1571.8693840;1617.3024384;1662.3687911;1687.1771436;1676.3215138;1671.5998755;1593.7223473;1557.5903069;1461.5245717;1342.1181701;1210.7207553;1056.5688052;894.3672887
486.859;112.0538544;266.3623890;437.4856785;608.8468883;768.7891958;911.6900971;1061.3940516;1203.4621698;1347.2584376;1473.5447551;1567.0906898;1629.9045874;1674.4922183;1683.6556574;1693.5050189;1670.4971755;1608.5760539;1566.9496504;1462.7046934;1341.4085962;1196.6274211;1055.2724352;890.6516205
487.515;113.7055881;270.7922259;442.8433531;615.5145390;776.0227020;928.2258878;1065.6918247;1218.0184226;1369.2001570;1492.6630011;1583.0208459;1633.6208853;1692.7738894;1721.6007741;1705.7566606;1684.4250568;1630.8500347;1570.8572550;1471.4434427;1362.3186256;1216.4724706;1070.4111696;899.6352881
488.170;115.2533840;274.4118928;449.1527464;621.4980645;787.3636509;942.1447778;1085.5583373;1233.8377617;1389.5734363;1518.5327414;1615.4867194;1673.4942869;1728.1431498;1740.6435163;1735.2465591;1706.6456634;1650.1035878;1600.1099241;1506.4523105;1383.8372808;1242.9100280;1079.9932905;918.0181411
488.826;118.2086655;280.3158574;457.9098211;637.1840536;799.2302292;960.8845373;1110.6146966;1259.1043463;1411.9613931;1549.8973697;1647.9256124;1698.1210656;1746.7181791;1771.9459950;1767.2461465;1734.8289795;1692.4751224;1634.0342238;1537.3705202;1418.8966387;1270.5436141;1109.5943122;942.5044350
489.481;118.9019469;283.7295882;464.3092056;650.2282704;813.7354062;973.7122078;1124.3649806;1274.6985582;1445.5896589;1574.9711712;1658.8490505;1726.6514397;1784.0278893;1806.2280137;1781.1654367;1773.2850996;1723.5015586;1663.8773389;1557.5169508;1433.8813217;1283.6927354;1125.5297283;951.6862819
490.137;119.6328971;288.3733692;468.5442130;650.8654319;825.8272445;974.9048232;1143.6457107;1296.0342690;1453.8282191;1587.1893296;1688.8459392;1738.2177085;1797.4464869;1819.2897476;1810.2943101;1779.7756112;1736.6233563;1667.2687901;1567.5988130;1446.3163512;1298.5290199;1139.3781636;964.7622935
490.793;120.7506129;287.5692770;471.7136356;656.2072111;839.8469845;989.2794098;1143.5536764;1287.3822248;1453.9504528;1590.4681040;1690.2274138;1737.9997154;1801.9175314;1824.9473994;1821.5702005;1789.7495607;1738.2477618;1686.1345788;1587.1932948;1445.7972689;1294.4118678;1135.8193834;957.1741017
491.448;121.3578016;287.8748904;472.6952872;661.3554246;834.1442838;986.5302868;1142.4095950;1299.3810254;1454.9043888;1593.8048179;1679.3337234;1744.4055544;1795.3535161;1822.1574943;1805.9118897;1795.6587911;1718.4000374;1688.8797380;1578.2834967;1449.6171151;1297.9650872;1143.6088429;967.9921367
492.104;121.1868963;289.2363441;470.3899615;656.5889166;824.6001631;985.5712327;1145.7644918;1289.6401404;1459.0265411;1587.9165912;1692.4243166;1752.5611836;1791.1703912;1823.9858529;1823.6007021;1791.5250314;1725.6948113;1673.6122395;1587.5476331;1451.2683089;1295.4281813;1141.4087576;956.3558128
492.759;120.6117170;287.4382961;474.3845432;658.5356624;837.2927323;986.1583380;1140.0131077;1296.0874517;1458.7643821;1595.7288240;1686.0157585;1744.3318616;1807.0440882;1816.1592644;1807.1029381;1785.2409320;1727.2789112;1678.3838924;1589.2347837;1451.1722008;1300.2664308;1135.4146619;957.7605255
493.415;121.5439339;287.9611327;473.7237767;658.6373819;837.6574880;988.0867701;1139.8255105;1297.8692869;1461.1670676;1592.7625543;1700.7150816;1750.4218580;1817.3947144;1828.0187160;1817.1362770;1798.2799942;1737.9197214;1686.3090854;1582.2823768;1443.6432610;1299.3413890;1144.0726663;967.6338762
494.070;121.8635288;289.7500394;473.6993654;661.0197834;840.2067697;993.1389445;1156.7432160;1312.2009712;1454.4308782;1611.0463561;1704.4889688;1756.6053417;1815.8612553;1840.2585455;1849.0338451;1811.1866138;1750.9274115;1690.7776037;1589.0783477;1462.4600533;1307.3016933;1147.2987881;971.5278723
494.726;123.0562032;289.0424122;480.0605461;660.4390924;838.4810572;996.6485132;1154.9642605;1311.2049343;1470.3523369;1604.1570958;1707.6293370;1763.3338678;1822.3392585;1847.3322482;1833.1435294;1811.5860845;1755.2690335;1696.9240413;1597.4372685;1467.9009202;1319.7296009;1155.7797018;977.0854446
495.382;122.6142211;290.5379590;480.0406526;663.9343065;841.1967185;1001.6767040;1153.8052853;1310.6861623;1472.4521682;1614.9546163;1727.1268574;1775.4028991;1830.5752697;1855.9009481;1839.1697562;1821.8254419;1753.7835633;1692.7722096;1595.2502730;1474.0982544;1317.2915162;1154.8404570;971.2444840
496.037;121.6523029;291.7119942;478.4944458;665.4647524;847.8990677;991.7104980;1158.6406192;1321.2978821;1481.4214850;1609.4201455;1707.8384684;1768.2617619;1825.1170760;1857.5619605;1832.9771868;1820.6298482;1763.9765360;1694.7091940;1589.2938844;1459.9240810;1304.7925344;1159.2634147;974.9875761
496.693;121.7447774;290.6935534;475.2731115;662.2373900;840.0864621;994.2547004;1151.4369327;1308.2624368;1474.5174492;1598.8462255;1702.5191515;1770.6999231;1821.3391075;1854.3202315;1841.7355007;1811.2176469;1748.4950125;1703.4900755;1604.3207454;1460.1424176;1311.8223805;1152.0223843;969.7662162
497.348;121.1453191;290.0429372;475.9231644;656.7711499;828.7423597;995.3296819;1144.7847642;1293.8007094;1470.5378755;1606.7331766;1704.3632432;1758.4303469;1799.9322327;1832.4315546;1821.0617796;1796.5078932;1748.7380239;1682.4579556;1585.0724382;1453.1112634;1302.7826177;1141.9924953;962.4182150
